id,title,date_earliest,date_latest,thumb_vs,production_country,production_region,production_minting_place
38836,Sizilien: Friedrich II.,1194,1250,http://ww2.smb.museum/mk_edit/images/n40/40379/vs_thumb.jpg,Italien,Apulien,Brindisi
38837,Sizilien: Konrad IV.,1228,1254,http://ww2.smb.museum/mk_edit/images/n40/40380/vs_thumb.jpg,Italien,Apulien,Brindisi?
38838,Sizilien: Konstanze II. und Peter von Aragon,1249,1285,http://ww2.smb.museum/mk_edit/images/n40/40381/vs_thumb.jpg,Italien,Sizilien,Messana-Messina
38839,Neapel und Sizilien: Alfons I.,1396,1458,http://ww2.smb.museum/mk_edit/images/n40/40382/vs_thumb.jpg,Italien,Kampanien,Neapel
38840,Neapel und Sizilien: Ferdinand I.,1424,1494,http://ww2.smb.museum/mk_edit/images/n40/40383/vs_thumb.jpg,Italien,Kampanien,Neapel
38841,Spanien: Reyes Católicos,1452,1516,http://ww2.smb.museum/mk_edit/images/n40/40384/vs_thumb.jpg,Spanien,,Burgos
38842,Umayyaden: Emirat von Cordoba,731,788,http://ww2.smb.museum/mk_edit/images/n40/40385/vs_thumb.jpg,Spanien,Andalusien,Cordoba
38845,England: Heinrich VI.,1421,1471,http://ww2.smb.museum/mk_edit/images/n40/40388/vs_thumb.jpg,Großbritannien,England,London
38846,Schottland: Jakob I.,1394,1437,http://ww2.smb.museum/mk_edit/images/n40/40389/vs_thumb.jpg,Großbritannien,Schottland,Edinburgh
38847,Schottland: Jakob III.,1451,1488,http://ww2.smb.museum/mk_edit/images/n40/40390/vs_thumb.jpg,Großbritannien,Schottland,Edinburgh
38848,Schottland: Jakob IV.,1473,1513,http://ww2.smb.museum/mk_edit/images/n40/40391/vs_thumb.jpg,Großbritannien,Schottland,Edinburgh
38849,Böhmen: Johann I.,1296,1346,http://ww2.smb.museum/mk_edit/images/n40/40392/vs_thumb.jpg,Tschechische Republik,Böhmen,Prag
38850,Böhmen: Karl IV.,1316,1378,http://ww2.smb.museum/mk_edit/images/n40/40393/vs_thumb.jpg,Tschechische Republik,Böhmen,Prag
38851,Böhmen: Wladislaw II.,1456,1516,http://ww2.smb.museum/mk_edit/images/n40/40394/vs_thumb.jpg,Tschechische Republik,Böhmen,Prag
38852,Böhmen: Karl IV.,1316,1378,http://ww2.smb.museum/mk_edit/images/n40/40395/vs_thumb.jpg,Tschechische Republik,Böhmen,Prag
38853,Schweidnitz-Jauer: Bolko II.,1308,1368,http://ww2.smb.museum/mk_edit/images/n40/40396/vs_thumb.jpg,Polen,Schlesien,Schweidnitz (Swidnica)
38854,Schweidnitz-Jauer: Bolko II.,1308,1368,http://ww2.smb.museum/mk_edit/images/n40/40397/vs_thumb.jpg,Polen,Schlesien,Schweidnitz (Swidnica)
38855,Ungarn: Karl Robert,1288,1342,http://ww2.smb.museum/mk_edit/images/n40/40398/vs_thumb.jpg,Ungarn,,Buda (Budapest)
38856,Ungarn: Sigismund,1368,1437,http://ww2.smb.museum/mk_edit/images/n40/40399/vs_thumb.jpg,Slowakische Republik,,Kremnitz (Kremnica)
38857,Ungarn: Albrecht,1397,1439,http://ww2.smb.museum/mk_edit/images/n40/40400/vs_thumb.jpg,Slowakische Republik,,Kremnitz (Kremnica)
38858,Ungarn: Wladislaw I.,1424,1444,http://ww2.smb.museum/mk_edit/images/n40/40401/vs_thumb.jpg,Rumänien,Siebenbürgen,"Hermannstadt (Sibiu, Nagyszeben)"
38859,Ungarn: Ladislaus V.,1440,1457,http://ww2.smb.museum/mk_edit/images/n40/40402/vs_thumb.jpg,Rumänien,Siebenbürgen,Nagybanya (Baia Mare)
38860,Ungarn: Matthias Corvinus,1443,1490,http://ww2.smb.museum/mk_edit/images/n40/40403/vs_thumb.jpg,Rumänien,Siebenbürgen,"Hermannstadt (Sibiu, Nagyszeben)"
38861,Abdera,-450,-425,http://ww2.smb.museum/mk_edit/images/n40/40404/vs_thumb.jpg,Griechenland,Thrakien,Abdera
38863,Bisanthe,-300,-200,http://ww2.smb.museum/mk_edit/images/n40/40406/vs_thumb.jpg,Türkei,Thrakien,Bisanthe
38865,England: Edward I.,1239,1307,http://ww2.smb.museum/mk_edit/images/n40/40408/vs_thumb.jpg,Großbritannien,England,Bristol
38866,England: Edward I.,1239,1307,http://ww2.smb.museum/mk_edit/images/n40/40409/vs_thumb.jpg,Großbritannien,England,Bury St. Edmunds
38867,England: Edward I.,1239,1307,http://ww2.smb.museum/mk_edit/images/n40/40410/vs_thumb.jpg,Großbritannien,England,London
38868,England: Richard II.,1367,1400,http://ww2.smb.museum/mk_edit/images/n40/40411/vs_thumb.jpg,Großbritannien,Northumbria,York
38869,England: Richard II.,1367,1400,http://ww2.smb.museum/mk_edit/images/n40/40412/vs_thumb.jpg,Großbritannien,England,London
38870,England: Edward I.,1239,1307,http://ww2.smb.museum/mk_edit/images/n40/40413/vs_thumb.jpg,Großbritannien,England,London
38871,England: Edward III.,1312,1377,http://ww2.smb.museum/mk_edit/images/n40/40414/vs_thumb.jpg,Großbritannien,Northumbria,York
38872,England: Richard II.,1367,1400,http://ww2.smb.museum/mk_edit/images/n40/40415/vs_thumb.jpg,Großbritannien,England,London
38873,England: Heinrich VI.,1421,1471,http://ww2.smb.museum/mk_edit/images/n40/40416/vs_thumb.jpg,Großbritannien,England,London
38874,England: Heinrich VI.,1421,1471,http://ww2.smb.museum/mk_edit/images/n40/40417/vs_thumb.jpg,Frankreich,Pas-de-Calais,Calais
38876,England: Heinrich VI.,1421,1471,http://ww2.smb.museum/mk_edit/images/n40/40419/vs_thumb.jpg,Frankreich,Pas-de-Calais,Calais
38877,England: Edward IV.,1442,1483,http://ww2.smb.museum/mk_edit/images/n40/40420/vs_thumb.jpg,Großbritannien,England,London
38878,England: Heinrich VII.,1457,1509,http://ww2.smb.museum/mk_edit/images/n40/40421/vs_thumb.jpg,Großbritannien,England,London
38879,Schottland: Wilhelm I.,1143,1214,http://ww2.smb.museum/mk_edit/images/n40/40422/vs_thumb.jpg,Großbritannien,Schottland,Roxburgh
38880,Schottland: Alexander III.,1241,1286,http://ww2.smb.museum/mk_edit/images/n40/40423/vs_thumb.jpg,Großbritannien,Schottland,Glasgow
38881,Schottland: Alexander III.,1241,1286,http://ww2.smb.museum/mk_edit/images/n40/40424/vs_thumb.jpg,Großbritannien,Schottland,
38882,Schottland: David II.,1324,1371,http://ww2.smb.museum/mk_edit/images/n40/40425/vs_thumb.jpg,Großbritannien,Schottland,Edinburgh
38883,Schottland: Jakob II.,1430,1460,http://ww2.smb.museum/mk_edit/images/n40/40426/vs_thumb.jpg,Großbritannien,Schottland,Edinburgh
38884,Irland: Johann,1167,1216,http://ww2.smb.museum/mk_edit/images/n40/40427/vs_thumb.jpg,Irland,,Dublin
38885,Irland: Heinrich III.,1207,1272,http://ww2.smb.museum/mk_edit/images/n40/40428/vs_thumb.jpg,Irland,,Dublin
38886,Irland: Edward I.,1239,1307,http://ww2.smb.museum/mk_edit/images/n40/40429/vs_thumb.jpg,Irland,,Waterford
38887,Irland: Edward IV.,1442,1483,http://ww2.smb.museum/mk_edit/images/n40/40430/vs_thumb.jpg,Irland,,Drogheda
38888,Irland: Edward IV.,1442,1483,http://ww2.smb.museum/mk_edit/images/n40/40431/vs_thumb.jpg,Irland,,Dublin
38891,Polen: Leszek Czarny,1241,1288,http://ww2.smb.museum/mk_edit/images/n40/40434/vs_thumb.jpg,Polen,Kleinpolen,Krakau (Kraków)
38893,Polen: Boleslav V.,1226,1279,http://ww2.smb.museum/mk_edit/images/n40/40436/vs_thumb.jpg,Polen,Kleinpolen,Krakau (Kraków)
38894,Polen,1200,1300,http://ww2.smb.museum/mk_edit/images/n40/40437/vs_thumb.jpg,Polen,,
38895,Polen: Kasimir III.,1310,1370,http://ww2.smb.museum/mk_edit/images/n40/40438/vs_thumb.jpg,Polen,Kleinpolen,Krakau (Kraków)
38896,Polen: Kasimir III.,1310,1370,http://ww2.smb.museum/mk_edit/images/n40/40439/vs_thumb.jpg,Polen,Kleinpolen,Krakau (Kraków)
38897,Polen: Kasimir III.,1310,1370,http://ww2.smb.museum/mk_edit/images/n40/40440/vs_thumb.jpg,Ukraine,,Lemberg (Lwiw)
38899,Polen: Wladislaw II.,1386,1434,http://ww2.smb.museum/mk_edit/images/n40/40442/vs_thumb.jpg,Ukraine,,Lemberg (Lwiw)
38900,Polen: Kasimir IV.,1427,1492,http://ww2.smb.museum/mk_edit/images/n40/40443/vs_thumb.jpg,Polen,Kleinpolen,Krakau (Kraków)
38901,Litauen: Alexander,1461,1506,http://ww2.smb.museum/mk_edit/images/n40/40444/vs_thumb.jpg,Litauen,,Wilna (Vilnius)
38902,Schlesien,1200,1300,http://ww2.smb.museum/mk_edit/images/n40/40445/vs_thumb.jpg,,,
38903,Breslau: Bistum,1302,1319,http://ww2.smb.museum/mk_edit/images/n40/40446/vs_thumb.jpg,Polen,Schlesien,Neisse (Nysa)
38904,Breslau: Stadt,1443,1490,http://ww2.smb.museum/mk_edit/images/n40/40447/vs_thumb.jpg,Polen,Schlesien,Breslau (Wrocław)
38905,Böhmen: Przemysl Ottokar II.,1232,1278,http://ww2.smb.museum/mk_edit/images/n40/40448/vs_thumb.jpg,,,
38906,Böhmen: Wenzel II.,1271,1305,http://ww2.smb.museum/mk_edit/images/n40/40449/vs_thumb.jpg,,,
38907,Böhmen: Johann I.,1296,1346,http://ww2.smb.museum/mk_edit/images/n40/40450/vs_thumb.jpg,Tschechische Republik,Böhmen,Kuttenberg (Kutná Hora)
38908,Böhmen: Johann I.,1296,1346,http://ww2.smb.museum/mk_edit/images/n40/40451/vs_thumb.jpg,Tschechische Republik,Böhmen,Kuttenberg (Kutná Hora)
38909,Ungarn: Bela IV.,1206,1270,http://ww2.smb.museum/mk_edit/images/n40/40452/vs_thumb.jpg,Ungarn,,Esztergom (Gran)
38910,Ungarn: Stephan V.,1239,1272,http://ww2.smb.museum/mk_edit/images/n40/40453/vs_thumb.jpg,,,
38911,Banat: Andreas III.,1265,1301,http://ww2.smb.museum/mk_edit/images/n40/40454/vs_thumb.jpg,,,
38912,Ungarn: Karl Robert,1288,1342,http://ww2.smb.museum/mk_edit/images/n40/40455/vs_thumb.jpg,Slowakische Republik,,Kremnitz (Kremnica)?
38913,Ungarn: Ludwig I.,1326,1382,http://ww2.smb.museum/mk_edit/images/n40/40456/vs_thumb.jpg,,,
38914,Ungarn: Matthias Corvinus,1443,1490,http://ww2.smb.museum/mk_edit/images/n40/40457/vs_thumb.jpg,Slowakische Republik,,Kremnitz (Kremnica)
38915,Ragusa: Stadt,1366,1370,http://ww2.smb.museum/mk_edit/images/n40/40458/vs_thumb.jpg,Kroatien,,Ragusa (Dubrovnik)
38916,Bosnien: Stephan II.,1292,1353,http://ww2.smb.museum/mk_edit/images/n40/40459/vs_thumb.jpg,,,
38917,Serbien: Stephan Dragutin,1252,1316,http://ww2.smb.museum/mk_edit/images/n40/40460/vs_thumb.jpg,,,
38918,Bulgarien: Theodor Svetoslav,1300,1322,http://ww2.smb.museum/mk_edit/images/n40/40461/vs_thumb.jpg,Bulgarien,,Tarnowo (Weliko Tarnovo)
38919,Moldau: Peter I. Muschat,1375,1391,http://ww2.smb.museum/mk_edit/images/n40/40462/vs_thumb.jpg,Rumänien,,Suczawa (Suceava)
38920,Moskau: Großfürstentum,1371,1425,http://ww2.smb.museum/mk_edit/images/n40/40463/vs_thumb.jpg,Russische Föderation,,Moskau
38972,Constantinus I.,319,337,http://ww2.smb.museum/mk_edit/images/n40/40515/vs_thumb.jpg,Kroatien,Pannonien,Siscia (Sisak)
38973,Crispus,300,326,http://ww2.smb.museum/mk_edit/images/n40/40516/vs_thumb.jpg,Italien,Italia,Aquileia
38974,Constantinus I.,336,337,http://ww2.smb.museum/mk_edit/images/n40/40517/vs_thumb.jpg,Frankreich,Gallia,Arles
39035,Milet,53,117,http://ww2.smb.museum/mk_edit/images/n40/40578/vs_thumb.jpg,Türkei,Ionien,Milet
39069,Bisanthe,-300,-200,http://ww2.smb.museum/mk_edit/images/n40/40616/vs_thumb.jpg,Türkei,Thrakien,Bisanthe
39070,Bisanthe,-300,-200,http://ww2.smb.museum/mk_edit/images/n40/40617/vs_thumb.jpg,Türkei,Thrakien,Bisanthe
39071,Bisanthe,-300,-200,http://ww2.smb.museum/mk_edit/images/n40/40618/vs_thumb.jpg,Türkei,Thrakien,Bisanthe
39072,Bisanthe,-300,-200,http://ww2.smb.museum/mk_edit/images/n40/40619/vs_thumb.jpg,Türkei,Thrakien,Bisanthe
39073,Bisanthe,-300,-200,http://ww2.smb.museum/mk_edit/images/n40/40620/vs_thumb.jpg,Türkei,Thrakien,Bisanthe
39074,Dikaia (Thrakien),-540,-490,http://ww2.smb.museum/mk_edit/images/n40/40621/vs_thumb.jpg,Griechenland,Thrakien,Dikaia (Thrakien)
39075,Dikaia (Thrakien),-540,-490,http://ww2.smb.museum/mk_edit/images/n40/40622/vs_thumb.jpg,Griechenland,Thrakien,Dikaia (Thrakien)
39077,Decentius,301,353,http://ww2.smb.museum/mk_edit/images/n40/40624/vs_thumb.jpg,Frankreich,Gallia,Lyon
39085,Perinthos,-357,-338,http://ww2.smb.museum/mk_edit/images/n40/40632/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39088,Perinthos,-357,-338,http://ww2.smb.museum/mk_edit/images/n40/40635/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39092,Perinthos,-357,-338,http://ww2.smb.museum/mk_edit/images/n40/40639/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39095,Perinthos,-357,-338,http://ww2.smb.museum/mk_edit/images/n40/40642/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39097,Perinthos,-357,-338,http://ww2.smb.museum/mk_edit/images/n40/40644/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39099,Perinthos,-220,-100,http://ww2.smb.museum/mk_edit/images/n40/40646/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39103,Perinthos,-220,-100,http://ww2.smb.museum/mk_edit/images/n40/40650/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39106,Perinthos,50,50,http://ww2.smb.museum/mk_edit/images/n40/40653/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39112,Perinthos,50,50,http://ww2.smb.museum/mk_edit/images/n40/40659/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39116,Perinthos,100,150,http://ww2.smb.museum/mk_edit/images/n40/40663/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39120,Perinthos,100,150,http://ww2.smb.museum/mk_edit/images/n40/40667/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39123,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40670/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39128,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40675/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39129,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40676/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39131,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40678/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39135,Perinthos,50,50,http://ww2.smb.museum/mk_edit/images/n40/40682/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39136,Perinthos,100,150,http://ww2.smb.museum/mk_edit/images/n40/40683/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39137,Perinthos,100,150,http://ww2.smb.museum/mk_edit/images/n40/40684/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39138,Perinthos,-220,-100,http://ww2.smb.museum/mk_edit/images/n40/40685/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39139,Perinthos,-220,-100,http://ww2.smb.museum/mk_edit/images/n40/40686/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39140,Perinthos,-220,-100,http://ww2.smb.museum/mk_edit/images/n40/40687/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39141,Perinthos,-220,-100,http://ww2.smb.museum/mk_edit/images/n40/40688/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39142,Perinthos,-220,-100,http://ww2.smb.museum/mk_edit/images/n40/40689/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39143,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40690/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39144,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40691/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39146,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40693/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39147,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40694/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39148,Perinthos,50,50,http://ww2.smb.museum/mk_edit/images/n40/40695/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39149,Perinthos,180,196,http://ww2.smb.museum/mk_edit/images/n40/40696/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39150,Perinthos,198,218,http://ww2.smb.museum/mk_edit/images/n40/40697/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39151,Perinthos,222,235,http://ww2.smb.museum/mk_edit/images/n40/40698/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39152,Perinthos,222,235,http://ww2.smb.museum/mk_edit/images/n40/40699/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39153,Perinthos,222,235,http://ww2.smb.museum/mk_edit/images/n40/40700/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39187,Perinthos,222,235,http://ww2.smb.museum/mk_edit/images/n40/40734/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39192,Perinthos,222,235,http://ww2.smb.museum/mk_edit/images/n40/40739/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39194,Perinthos,180,196,http://ww2.smb.museum/mk_edit/images/n40/40741/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39200,Perinthos,100,150,http://ww2.smb.museum/mk_edit/images/n40/40747/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39201,Perinthos,100,150,http://ww2.smb.museum/mk_edit/images/n40/40748/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39204,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40751/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39207,Perinthos,50,50,http://ww2.smb.museum/mk_edit/images/n40/40754/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39209,Perinthos,100,150,http://ww2.smb.museum/mk_edit/images/n40/40756/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39212,Perinthos,100,150,http://ww2.smb.museum/mk_edit/images/n40/40759/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39213,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40760/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39217,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40764/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39219,Perinthos,100,150,http://ww2.smb.museum/mk_edit/images/n40/40766/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39221,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40768/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39222,Perinthos,138,192,http://ww2.smb.museum/mk_edit/images/n40/40769/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39223,Perinthos,-220,-50,http://ww2.smb.museum/mk_edit/images/n40/40770/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39224,Perinthos,53,117,http://ww2.smb.museum/mk_edit/images/n40/40771/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39226,Perinthos,53,117,http://ww2.smb.museum/mk_edit/images/n40/40773/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39227,Perinthos,53,117,http://ww2.smb.museum/mk_edit/images/n40/40774/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39228,Perinthos,53,117,http://ww2.smb.museum/mk_edit/images/n40/40775/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39229,Perinthos,53,117,http://ww2.smb.museum/mk_edit/images/n40/40776/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39247,Dikaia (Thrakien),-540,-490,http://ww2.smb.museum/mk_edit/images/n40/40794/vs_thumb.jpg,Griechenland,Thrakien,Dikaia (Thrakien)
39248,Perinthos,53,117,http://ww2.smb.museum/mk_edit/images/n40/40795/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39249,Dikaia (Thrakien),-540,-490,http://ww2.smb.museum/mk_edit/images/n40/40796/vs_thumb.jpg,Griechenland,Thrakien,Dikaia (Thrakien)
39250,Perinthos,53,117,http://ww2.smb.museum/mk_edit/images/n40/40797/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39251,Dikaia (Thrakien),-492,-475,http://ww2.smb.museum/mk_edit/images/n40/40798/vs_thumb.jpg,Griechenland,Thrakien,Dikaia (Thrakien)
39252,Perinthos,76,138,http://ww2.smb.museum/mk_edit/images/n40/40799/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39253,Dikaia (Thrakien),-492,-475,http://ww2.smb.museum/mk_edit/images/n40/40800/vs_thumb.jpg,Griechenland,Thrakien,Dikaia (Thrakien)
39254,Perinthos,76,138,http://ww2.smb.museum/mk_edit/images/n40/40801/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39255,Dikaia (Thrakien),-492,-475,http://ww2.smb.museum/mk_edit/images/n40/40802/vs_thumb.jpg,Griechenland,Thrakien,Dikaia (Thrakien)
39256,Perinthos,86,136,http://ww2.smb.museum/mk_edit/images/n40/40803/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39258,Tanagra,-63,14,http://ww2.smb.museum/mk_edit/images/n40/40805/vs_thumb.jpg,Griechenland,Böotien,Tanagra
39287,Perinthos,86,136,http://ww2.smb.museum/mk_edit/images/n40/40834/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39288,Perinthos,86,136,http://ww2.smb.museum/mk_edit/images/n40/40835/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39289,Perinthos,86,161,http://ww2.smb.museum/mk_edit/images/n40/40836/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39290,Perinthos,121,180,http://ww2.smb.museum/mk_edit/images/n40/40837/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39291,Perinthos,121,180,http://ww2.smb.museum/mk_edit/images/n40/40838/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39295,Perinthos,121,180,http://ww2.smb.museum/mk_edit/images/n40/40842/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39297,Perinthos,121,180,http://ww2.smb.museum/mk_edit/images/n40/40844/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39299,Perinthos,121,180,http://ww2.smb.museum/mk_edit/images/n40/40846/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39301,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40848/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39306,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40853/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39313,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40860/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39318,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40865/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39321,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40868/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39323,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40870/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39324,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40871/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39325,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40872/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39327,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40874/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39328,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40875/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39329,Perinthos,146,211,http://ww2.smb.museum/mk_edit/images/n40/40876/vs_thumb.jpg,Türkei,Thrakien,Perinthos (Herakleia)
39331,Mörs: Grafschaft,1377,1448,http://ww2.smb.museum/mk_edit/images/n40/40878/vs_thumb.jpg,Niederlande,Limburg,Weert
39335,Buthrotum,-27,14,http://ww2.smb.museum/mk_edit/images/n40/40882/vs_thumb.jpg,Albanien,Epiros,Butrint
39336,Basel: Reichsmünzstätte,1368,1437,http://ww2.smb.museum/mk_edit/images/n40/40883/vs_thumb.jpg,Schweiz,Basel-Stadt,Basel
39337,Buthrotum,-27,14,http://ww2.smb.museum/mk_edit/images/n40/40884/vs_thumb.jpg,Albanien,Epiros,Butrint
39339,Buthrotum,-44,-31,http://ww2.smb.museum/mk_edit/images/n40/40886/vs_thumb.jpg,Albanien,Epiros,Butrint
39345,Buthrotum,-44,-31,http://ww2.smb.museum/mk_edit/images/n40/40892/vs_thumb.jpg,Albanien,Epiros,Butrint
